customerid,product_name,signup_date,channel,first_activation_date,first_purchase_date,cancel_date,
9130350799308770,,6/1/21,Direct,,,,
9130350799884090,TurboTax,6/1/21,PPC,6/4/21,6/21/21,,
9130350799886220,QuickBooks,6/1/21,PPC,6/2/21,6/18/21,,
9130350800236820,Mint,6/1/21,Other,6/2/21,6/25/21,,
9130350803306180,TurboTax,6/2/21,Direct,6/2/21,,7/2/21,
9130350803649480,Mint,6/2/21,PPC,6/2/21,7/2/21,,
9130350803790780,QuickBooks,6/2/21,SEO,6/2/21,,,
9130350803796960,Mint,6/2/21,Other,6/2/21,,,
9130350803991510,,6/2/21,Direct,,,,
9130350803995880,,6/2/21,Direct,,,,
9130350804023290,TurboTax,6/2/21,Sales,6/2/21,,,
9130350804156110,TurboTax,6/2/21,Other,6/2/21,,,
9130350804223540,,6/2/21,Other,,,,
9130350804283640,TurboTax,6/2/21,Other,6/2/21,,,
9130350804318980,Mailchimp,6/2/21,Other,6/3/21,7/3/21,,
9130350804326040,,6/2/21,Other,,,,
9130350804461670,QuickBooks,6/2/21,Sales,6/2/21,6/28/21,,
9130350804752930,Mailchimp,6/2/21,Direct,6/2/21,6/3/21,11/2/21,
9130350804846880,QuickBooks,6/2/21,Sales,6/2/21,,,
9130350805353060,TurboTax,6/2/21,Other,6/2/21,6/20/21,11/17/21,
9130350805418830,TurboTax,6/2/21,Other,6/2/21,,,
9130350805903050,Mint,6/2/21,Other,6/2/21,,,
9130350806017520,Mint,6/2/21,PPC,6/2/21,,,
9130350806118960,QuickBooks,6/2/21,PPC,6/2/21,6/3/21,,
9130350806124100,QuickBooks,6/2/21,Direct,6/3/21,,,
9130350806215380,QuickBooks,6/2/21,PPC,6/2/21,,,
9130350806245770,,6/2/21,Direct,,,,
9130350806459910,TurboTax,6/2/21,Other,6/2/21,,6/15/21,
9130350806481410,Mailchimp,6/2/21,PPC,6/2/21,,,
9130350806489220,TurboTax,6/2/21,Other,6/2/21,,,
9130350807068620,,6/2/21,Direct,,,,
9130350807072680,Mailchimp,6/2/21,SEO,6/3/21,,,
9130350807096220,,6/2/21,PPC,,,,
9130350807160450,Mailchimp,6/2/21,PPC,6/3/21,,,
9130350807171760,TurboTax,6/2/21,SEO,6/3/21,,,
9130350807263640,QuickBooks,6/2/21,PPC,6/3/21,,,
9130350807289990,,6/2/21,Direct,,,,
9130350807475190,Mailchimp,6/2/21,Direct,6/2/21,6/19/21,,
9130350807490970,,6/2/21,Direct,,,,
9130350807494830,,6/2/21,Direct,,,,
9130350807552950,QuickBooks,6/3/21,Direct,7/23/21,,9/8/21,
9130350810326350,,6/3/21,Direct,,,,
9130350810375850,,6/3/21,Direct,,,,
9130350810628610,Mailchimp,6/3/21,Other,6/3/21,6/27/21,,
9130350810752470,Mint,6/3/21,Other,6/3/21,6/27/21,,
9130350810862430,,6/3/21,Direct,,,,
9130350810904510,QuickBooks,6/3/21,Direct,6/3/21,,,
9130350810976540,Mailchimp,6/3/21,PPC,6/3/21,6/12/21,8/3/21,
9130350811050820,Mailchimp,6/3/21,Direct,6/3/21,7/4/21,,
9130350811132910,Mailchimp,6/3/21,PPC,6/3/21,,,
9130350811134820,QuickBooks,6/3/21,Sales,6/3/21,7/2/21,,
9130350811224420,Mailchimp,6/3/21,Other,6/13/21,7/13/21,,
9130350811346210,,6/3/21,PPC,,,,
9130350811369550,,6/3/21,Direct,,,,
9130350811526280,Mint,6/3/21,Direct,6/3/21,,8/19/21,
9130350811559150,QuickBooks,6/3/21,PPC,6/3/21,,,
9130350811616620,QuickBooks,6/3/21,Sales,6/3/21,,,
9130350812313820,Mailchimp,6/3/21,Direct,6/5/21,6/25/21,11/12/21,
9130350812349350,Mailchimp,6/3/21,PPC,6/3/21,,,
9130350812363440,QuickBooks,6/3/21,Direct,6/13/21,7/9/21,,
9130350812504920,Mailchimp,6/3/21,PPC,6/3/21,,,
9130350812524220,,6/3/21,Other,,,,
9130350812572780,QuickBooks,6/3/21,Sales,6/3/21,,,
9130350812594820,QuickBooks,6/3/21,SEO,6/3/21,6/22/21,8/30/21,
9130350812952660,,6/3/21,Direct,,,,
9130350813047130,,6/3/21,Direct,,,,
9130350813151130,TurboTax,6/3/21,SEO,6/3/21,6/13/21,,
9130350813173810,Mailchimp,6/3/21,Direct,6/3/21,,8/3/21,
9130350813289980,TurboTax,6/3/21,PPC,6/3/21,6/17/21,10/3/21,
9130350814125820,,6/3/21,Direct,,,,
9130350814166360,,6/3/21,Direct,,,,
9130350814189610,TurboTax,6/3/21,SEO,6/4/21,6/22/21,,
9130350814261950,,6/3/21,Direct,,,,
9130350814344230,Mailchimp,6/3/21,Other,6/3/21,,,
9130350817116630,Mint,6/4/21,Direct,6/4/21,6/21/21,11/4/21,
9130350817282700,TurboTax,6/4/21,SEO,6/4/21,,,
9130350817287760,,6/4/21,PPC,,,,
9130350817363690,TurboTax,6/4/21,Direct,6/4/21,,7/4/21,
9130350817469570,Mint,6/4/21,SEO,6/4/21,6/5/21,,
9130350817567780,,6/4/21,PPC,,,,
9130350817631890,TurboTax,6/4/21,PPC,6/4/21,7/5/21,,
9130350817772400,Mailchimp,6/4/21,Other,6/4/21,7/2/21,,
9130350817773120,,6/4/21,Direct,,,,
9130350817981220,QuickBooks,6/4/21,Direct,7/4/21,7/12/21,8/4/21,
9130350817993120,TurboTax,6/4/21,Direct,6/4/21,,10/17/21,
9130350818031830,TurboTax,6/4/21,Direct,6/4/21,,7/31/21,
9130350818121380,QuickBooks,6/4/21,PPC,6/4/21,7/3/21,11/4/21,
9130350818192230,Mailchimp,6/4/21,Direct,6/4/21,6/14/21,,
9130350818216950,TurboTax,6/4/21,Other,6/4/21,,,
9130350818346040,Mailchimp,6/4/21,Other,6/4/21,,,
9130350818369030,TurboTax,6/4/21,Direct,7/4/21,,,
9130350818496460,TurboTax,6/4/21,Other,6/4/21,6/5/21,,
9130350819121010,TurboTax,6/4/21,PPC,6/4/21,7/5/21,,
9130350819145900,QuickBooks,6/4/21,Direct,7/16/21,,,
9130350819159740,Mailchimp,6/4/21,Other,6/4/21,,8/3/21,
9130350819199900,Mailchimp,6/4/21,Other,6/4/21,,8/25/21,
9130350819242090,Mailchimp,6/4/21,PPC,6/4/21,7/4/21,,
9130350819251220,TurboTax,6/4/21,Other,6/4/21,,,
9130350819279660,,6/4/21,Direct,,,,
9130350820070010,QuickBooks,6/4/21,Other,6/4/21,,6/23/21,
9130350820124940,,6/4/21,Other,,,,
9130350820297830,Mint,6/4/21,PPC,6/5/21,,,
9130350820299320,QuickBooks,6/4/21,PPC,6/5/21,7/3/21,,
9130350820360100,,6/4/21,Direct,,,,
9130350823123550,,6/5/21,Direct,,,,
9130350823153970,,6/5/21,Direct,,,,
9130350823220630,,6/5/21,Direct,,,,
9130350823238290,,6/5/21,Direct,,,,
9130350823405290,,6/5/21,PPC,,,,
9130350823447040,TurboTax,6/5/21,PPC,6/6/21,,10/5/21,
9130350823453360,,6/5/21,Other,,,,
9130350823881470,Mint,6/5/21,Direct,6/5/21,,,
9130350823927030,,6/5/21,Other,,,,
9130350824019880,,6/5/21,Other,,,,
9130350824068400,TurboTax,6/5/21,PPC,6/5/21,6/11/21,7/5/21,
9130350824087860,,6/5/21,Direct,,,,
9130350824676820,,6/5/21,PPC,,,,
9130350827479140,,6/6/21,PPC,,,,
9130350827577670,,6/6/21,PPC,,,,
9130350828186840,,6/6/21,Direct,,,,
9130350828459660,,6/6/21,PPC,,,,
9130350828542480,,6/6/21,Direct,,,,
9130350828974830,,6/6/21,PPC,,,,
9130350829110650,Mailchimp,6/6/21,Direct,6/10/21,6/30/21,,
9130350829110980,TurboTax,6/6/21,PPC,6/7/21,6/14/21,10/3/21,
9130350832206710,Mailchimp,6/7/21,PPC,6/7/21,6/13/21,,
9130350832233880,Mint,6/7/21,Other,6/7/21,,,
9130350832641050,Mint,6/7/21,Sales,6/7/21,,,
9130350832641730,QuickBooks,6/7/21,Other,6/7/21,,,
9130350833028100,,6/7/21,Direct,,,,
9130350833045010,Mint,6/7/21,Other,6/7/21,6/18/21,,
9130350833361770,Mint,6/7/21,SEO,6/7/21,6/9/21,,
9130350833544110,,6/7/21,Other,,,,
9130350833569050,Mailchimp,6/7/21,Sales,6/7/21,,,
9130350834109610,Mailchimp,6/7/21,PPC,6/7/21,,7/7/21,
9130350834321580,QuickBooks,6/7/21,Sales,6/7/21,7/5/21,,
9130350834433150,Mint,6/7/21,PPC,6/7/21,,8/3/21,
9130350834466530,,6/7/21,Direct,,,,
9130350834543360,TurboTax,6/7/21,Direct,6/7/21,,10/4/21,
9130350834545850,,6/7/21,Direct,,,,
9130350834607700,Mint,6/7/21,Direct,6/7/21,,,
9130350834751080,Mint,6/7/21,Sales,7/7/21,7/15/21,,
9130350834867770,Mailchimp,6/7/21,PPC,6/7/21,,11/7/21,
9130350834873750,,6/7/21,Direct,,,,
9130350834920010,Mailchimp,6/7/21,PPC,6/7/21,6/8/21,8/3/21,
9130350834956400,Mailchimp,6/7/21,PPC,6/7/21,,,
9130350834983630,TurboTax,6/7/21,Other,7/7/21,8/1/21,,
9130350834987560,QuickBooks,6/7/21,Direct,10/19/21,,,
9130350835000040,Mailchimp,6/7/21,Direct,6/7/21,6/30/21,8/7/21,
9130350835035760,TurboTax,6/7/21,SEO,6/7/21,6/10/21,,
9130350835094620,Mint,6/7/21,Other,7/7/21,7/15/21,,
9130350835133190,,6/7/21,PPC,,,,
9130350835603010,,6/7/21,Other,,,,
9130350835694380,Mailchimp,6/7/21,PPC,6/7/21,,8/7/21,
9130350835795810,QuickBooks,6/7/21,Other,6/8/21,,,
9130350835868760,,6/7/21,Direct,,,,
9130350835910640,TurboTax,6/7/21,PPC,6/8/21,7/8/21,,
9130350835927580,,6/7/21,Direct,,,,
9130350836030400,,6/7/21,Other,,,,
9130350836158350,,6/7/21,Direct,,,,
9130350836230880,,6/8/21,Other,,,,
9130350839037230,Mailchimp,6/8/21,Direct,6/8/21,,,
9130350839086870,,6/8/21,PPC,,,,
9130350839174780,Mailchimp,6/8/21,Other,6/8/21,6/25/21,,
9130350839177510,,6/8/21,Other,,,,
9130350839182600,,6/8/21,Direct,,,,
9130350839288730,,6/8/21,Other,,,,
9130350839376890,,6/8/21,Other,,,,
9130350839419870,,6/8/21,Direct,,,,
9130350839442860,Mint,6/8/21,Direct,6/8/21,,7/8/21,
9130350839461060,,6/8/21,Other,,,,
9130350839511320,QuickBooks,6/8/21,PPC,6/8/21,7/4/21,,
9130350839603020,Mailchimp,6/8/21,SEO,6/9/21,,,
9130350839690560,,6/8/21,Other,,,,
9130350839694760,,6/8/21,Other,,,,
9130350839806990,Mint,6/8/21,PPC,6/9/21,,,
9130350839976900,Mailchimp,6/8/21,Direct,6/8/21,7/1/21,,
9130350839999750,TurboTax,6/8/21,Direct,8/19/21,8/30/21,10/19/21,
9130350840138670,,6/8/21,Other,,,,
9130350840155570,,6/8/21,Other,,,,
9130350840270280,,6/8/21,Other,,,,
9130350840345470,Mint,6/8/21,Other,6/8/21,,,
9130350840350480,,6/8/21,Other,,,,
9130350840446500,,6/8/21,Direct,,,,
9130350840506120,Mint,6/8/21,Direct,7/8/21,7/15/21,,
9130350840616910,,6/8/21,Other,,,,
9130350840671280,,6/8/21,Other,,,,
9130350840709600,,6/8/21,Other,,,,
9130350840713820,,6/8/21,Other,,,,
9130350840727440,,6/8/21,Other,,,,
9130350841125760,Mint,6/8/21,PPC,6/8/21,,,
9130350841163200,QuickBooks,6/8/21,Direct,6/8/21,,10/8/21,
9130350841201290,,6/8/21,PPC,,,,
9130350841282900,,6/8/21,Other,,,,
9130350841356480,Mint,6/8/21,PPC,6/8/21,6/15/21,,
9130350841358380,Mailchimp,6/8/21,PPC,6/8/21,,,
9130350841437820,Mailchimp,6/8/21,Other,6/8/21,6/19/21,,
9130350841587910,,6/8/21,PPC,,,,
9130350841608690,,6/8/21,Other,,,,
9130350841671340,,6/8/21,Other,,,,
9130350841704620,Mint,6/8/21,PPC,6/8/21,6/16/21,7/8/21,
9130350841946200,,6/8/21,Direct,,,,
9130350841952040,,6/8/21,Direct,,,,
9130350842163570,Mailchimp,6/8/21,PPC,6/8/21,,,
9130350842177290,Mailchimp,6/8/21,SEO,6/8/21,6/28/21,,
9130350842230500,QuickBooks,6/8/21,Other,7/14/21,8/10/21,,
9130350842426140,,6/8/21,Other,,,,
9130350842428220,QuickBooks,6/8/21,Other,6/8/21,7/2/21,9/24/21,
9130350842429020,,6/8/21,Other,,,,
9130350842435160,,6/8/21,Other,,,,
9130350842495470,,6/8/21,Other,,,,
9130350842508320,,6/8/21,Other,,,,
9130350842930010,,6/8/21,Other,,,,
9130350843031680,Mint,6/8/21,PPC,6/8/21,7/4/21,,
9130350843040110,,6/8/21,Other,,,,
9130350843103890,TurboTax,6/8/21,Other,6/8/21,,,
9130350843112070,,6/8/21,Other,,,,
9130350843134310,,6/8/21,Other,,,,
9130350843136470,,6/8/21,Other,,,,
9130350843174240,,6/8/21,Other,,,,
9130350843211960,,6/8/21,Other,,,,
9130350843360620,,6/8/21,Other,,,,
9130350843385250,,6/8/21,Other,,,,
9130350843638550,Mailchimp,6/8/21,Other,6/8/21,,,
9130350843659570,,6/8/21,PPC,,,,
9130350843716180,,6/8/21,Direct,,,,
9130350846766400,Mailchimp,6/9/21,SEO,6/9/21,7/7/21,8/9/21,
9130350846880880,Mint,6/9/21,SEO,6/12/21,6/29/21,,
9130350847097070,Mailchimp,6/9/21,Sales,6/9/21,7/1/21,10/9/21,
9130350847121480,TurboTax,6/9/21,PPC,6/9/21,6/29/21,,
9130350847532030,QuickBooks,6/9/21,SEO,6/9/21,6/20/21,,
9130350847577630,,6/9/21,Other,,,,
9130350847895590,QuickBooks,6/9/21,Sales,6/9/21,6/12/21,8/9/21,
9130350848062300,TurboTax,6/9/21,Sales,6/9/21,6/18/21,,
9130350848576150,TurboTax,6/9/21,Other,6/9/21,,,
9130350848744840,,6/9/21,Direct,,,,
9130350848887840,,6/9/21,Direct,,,,
9130350848913960,Mailchimp,6/9/21,Other,6/9/21,,,
9130350848929290,,6/9/21,Direct,,,,
9130350848974530,TurboTax,6/9/21,Other,6/9/21,6/26/21,,
9130350848980120,Mailchimp,6/9/21,Sales,6/9/21,,,
9130350849120730,QuickBooks,6/9/21,SEO,6/9/21,7/6/21,,
9130350849302550,,6/9/21,Direct,,,,
9130350849311770,Mint,6/9/21,Other,6/9/21,7/6/21,,
9130350849331140,TurboTax,6/9/21,Sales,6/9/21,6/13/21,,
9130350849532650,QuickBooks,6/9/21,Other,6/9/21,6/21/21,,
9130350849562970,Mint,6/9/21,Other,7/9/21,,,
9130350850059140,,6/9/21,SEO,,,,
9130350850076030,,6/9/21,SEO,,,,
9130350850093340,,6/9/21,Direct,,,,
9130350850102690,QuickBooks,6/9/21,PPC,6/9/21,6/14/21,,
9130350850187700,Mailchimp,6/9/21,Direct,7/15/21,7/25/21,,
9130350850263160,Mailchimp,6/9/21,PPC,6/10/21,6/23/21,,
9130350850440570,Mint,6/9/21,PPC,6/10/21,,7/9/21,
9130350853214340,,6/10/21,PPC,,,,
9130350853400550,,6/10/21,Other,,,,
9130350853437100,,6/10/21,Other,,,,
9130350853685750,Mint,6/10/21,Other,6/10/21,,,
9130350853692320,Mailchimp,6/10/21,Direct,6/10/21,6/13/21,,
9130350853693150,Mailchimp,6/10/21,PPC,6/10/21,7/4/21,,
9130350854034530,Mint,6/10/21,SEO,6/10/21,,,
9130350854125610,TurboTax,6/10/21,Other,6/10/21,,6/11/21,
9130350854583590,Mint,6/10/21,PPC,6/10/21,7/5/21,,
9130350854636210,Mint,6/10/21,Sales,6/10/21,6/27/21,,
9130350854652590,QuickBooks,6/10/21,PPC,6/10/21,6/22/21,,
9130350854990250,TurboTax,6/10/21,Direct,6/10/21,,,
9130350855058570,Mailchimp,6/10/21,PPC,6/10/21,,,
9130350855091980,Mint,6/10/21,Sales,6/10/21,,,
9130350855106880,Mint,6/10/21,PPC,6/10/21,6/22/21,,
9130350855673820,Mailchimp,6/10/21,Other,6/10/21,,,
9130350855750940,Mailchimp,6/10/21,Sales,6/10/21,,,
9130350855892470,Mint,6/10/21,Direct,6/12/21,,7/10/21,
9130350855953540,,6/10/21,PPC,,,,
9130350855975400,Mailchimp,6/10/21,Direct,6/10/21,,,
9130350855989830,Mint,6/10/21,SEO,6/10/21,6/27/21,,
9130350856365430,,6/10/21,Direct,,,,
9130350856685850,,6/10/21,Direct,,,,
9130350856735520,Mailchimp,6/10/21,SEO,6/11/21,,,
9130350856743980,,6/10/21,PPC,,,,
9130350859476540,,6/11/21,Direct,,,,
9130350859641660,,6/11/21,Direct,,,,
9130350859802870,Mint,6/11/21,SEO,6/12/21,6/28/21,10/11/21,
9130350859881320,Mint,6/11/21,Direct,7/16/21,7/30/21,8/25/21,
9130350859939750,QuickBooks,6/11/21,Other,6/11/21,7/6/21,,
9130350859988430,Mint,6/11/21,Other,6/11/21,,,
9130350860076090,QuickBooks,6/11/21,Sales,6/11/21,,,
9130350860117850,QuickBooks,6/11/21,Other,6/11/21,7/2/21,,
9130350860121580,TurboTax,6/11/21,Sales,6/11/21,7/8/21,9/11/21,
9130350860334950,QuickBooks,6/11/21,PPC,6/12/21,,,
9130350860613600,,6/11/21,Direct,,,,
9130350860627310,,6/11/21,Direct,,,,
9130350860641240,,6/11/21,Direct,,,,
9130350860718060,,6/11/21,Other,,,,
9130350860758800,TurboTax,6/11/21,Direct,6/11/21,,7/11/21,
9130350861121720,Mailchimp,6/11/21,Sales,6/11/21,6/18/21,,
9130350861123090,Mint,6/11/21,SEO,6/11/21,,,
9130350861148110,Mailchimp,6/11/21,PPC,6/11/21,6/29/21,,
9130350861150190,QuickBooks,6/11/21,Other,6/11/21,6/22/21,8/29/21,
9130350861320890,Mint,6/11/21,PPC,6/12/21,6/26/21,,
9130350861366540,Mailchimp,6/11/21,PPC,6/11/21,,,
9130350861433450,QuickBooks,6/11/21,Direct,7/11/21,7/16/21,9/11/21,
9130350861622770,QuickBooks,6/11/21,Other,6/11/21,6/30/21,,
9130350861648670,Mint,6/11/21,Other,7/12/21,,11/8/21,
9130350861650050,QuickBooks,6/11/21,Sales,6/11/21,,,
9130350861675600,,6/11/21,Direct,,,,
9130350861705810,QuickBooks,6/11/21,PPC,6/11/21,,7/11/21,
9130350861795000,,6/11/21,Direct,,,,
9130350861922450,QuickBooks,6/11/21,Direct,6/11/21,,,
9130350861931890,,6/11/21,Other,,,,
9130350862380400,QuickBooks,6/11/21,SEO,6/11/21,,,
9130350862633790,,6/12/21,PPC,,,,
9130350865436930,TurboTax,6/12/21,Direct,6/12/21,,,
9130350865442210,,6/12/21,Direct,,,,
9130350865472670,,6/12/21,Direct,,,,
9130350865506210,,6/12/21,PPC,,,,
9130350865511490,,6/12/21,Direct,,,,
9130350865517580,,6/12/21,Direct,,,,
9130350865530870,,6/12/21,Direct,,,,
9130350866045520,,6/12/21,SEO,,,,
9130350866108730,Mint,6/12/21,Sales,6/12/21,7/3/21,,
9130350866121150,,6/12/21,Direct,,,,
9130350866126290,,6/12/21,Direct,,,,
9130350866183630,TurboTax,6/12/21,SEO,8/1/21,8/24/21,,
9130350866259550,Mailchimp,6/12/21,Direct,6/12/21,,,
9130350866270130,QuickBooks,6/12/21,PPC,6/12/21,6/25/21,11/8/21,
9130350866724420,TurboTax,6/12/21,PPC,6/13/21,6/25/21,,
9130350866794770,Mint,6/12/21,PPC,6/14/21,7/12/21,,
9130350866805810,,6/12/21,Direct,,,,
9130350866834480,Mailchimp,6/12/21,Direct,6/12/21,,10/13/21,
9130350866887210,,6/12/21,Other,,,,
9130350869620670,,6/13/21,Direct,,,,
9130350869789190,,6/13/21,SEO,,,,
9130350869890810,Mailchimp,6/13/21,PPC,6/13/21,,10/13/21,
9130350870379350,,6/13/21,Direct,,,,
9130350870411090,,6/13/21,Direct,,,,
9130350870522200,QuickBooks,6/13/21,PPC,7/29/21,,,
9130350870534520,Mint,6/13/21,SEO,6/13/21,,,
9130350871023680,QuickBooks,6/13/21,SEO,6/13/21,7/11/21,,
9130350871038990,Mailchimp,6/13/21,Direct,6/13/21,,9/13/21,
9130350871285070,Mailchimp,6/13/21,Direct,6/14/21,,,
9130350874325560,Mailchimp,6/14/21,Other,6/14/21,7/6/21,,
9130350874428420,,6/14/21,Direct,,,,
9130350874633200,,6/14/21,Other,,,,
9130350874824990,QuickBooks,6/14/21,Other,7/14/21,,,
9130350874974340,TurboTax,6/14/21,Sales,6/14/21,7/11/21,,
9130350875021200,TurboTax,6/14/21,Direct,6/14/21,,9/14/21,
9130350875044300,Mint,6/14/21,PPC,6/14/21,7/5/21,,
9130350875262770,,6/14/21,SEO,,,,
9130350875326030,,6/14/21,Direct,,,,
9130350875556360,TurboTax,6/14/21,Direct,6/14/21,6/21/21,,
9130350875602150,Mailchimp,6/14/21,Other,6/14/21,7/12/21,9/14/21,
9130350875623730,TurboTax,6/14/21,Direct,6/14/21,,,
9130350875734400,,6/14/21,PPC,,,,
9130350876283760,,6/14/21,Other,,,,
9130350876352710,TurboTax,6/14/21,Other,6/14/21,,,
9130350876475210,,6/14/21,Direct,,,,
9130350876506980,Mint,6/14/21,PPC,6/14/21,7/14/21,,
9130350876599390,TurboTax,6/14/21,Direct,6/14/21,,7/14/21,
9130350876898620,Mint,6/14/21,SEO,6/18/21,,7/14/21,
9130350876905930,QuickBooks,6/14/21,Other,6/14/21,7/1/21,,
9130350876919030,QuickBooks,6/14/21,Other,6/14/21,7/7/21,,
9130350876993780,,6/14/21,Direct,,,,
9130350877092230,QuickBooks,6/14/21,Other,6/14/21,,,
9130350877258290,Mint,6/14/21,PPC,6/14/21,,,
9130350877330510,QuickBooks,6/14/21,SEO,6/14/21,,,
9130350877443100,,6/14/21,Other,,,,
9130350877462560,,6/14/21,Other,,,,
9130350877464280,TurboTax,6/14/21,Other,7/19/21,,,
9130350877992770,,6/14/21,Direct,,,,
9130350878118820,,6/14/21,Direct,,,,
9130350878131180,,6/14/21,Direct,,,,
9130350878157030,Mailchimp,6/14/21,Direct,6/15/21,,10/14/21,
9130350881292100,,6/15/21,Direct,,,,
9130350881356530,,6/15/21,Direct,,,,
9130350881594680,Mailchimp,6/15/21,SEO,6/15/21,7/1/21,,
9130350881647300,Mint,6/15/21,Sales,6/15/21,,,
9130350881685860,,6/15/21,PPC,,,,
9130350881834580,,6/15/21,PPC,,,,
9130350881892640,TurboTax,6/15/21,Other,6/15/21,6/28/21,,
9130350882085170,Mint,6/15/21,Other,6/15/21,6/25/21,,
9130350882425700,TurboTax,6/15/21,Other,7/28/21,,,
9130350882643940,TurboTax,6/15/21,Other,6/15/21,,,
9130350882973120,QuickBooks,6/15/21,SEO,6/15/21,6/16/21,10/12/21,
9130350883374510,,6/15/21,Direct,,,,
9130350883442710,,6/15/21,Direct,,,,
9130350883455440,Mailchimp,6/15/21,SEO,6/18/21,,,
9130350883590180,Mint,6/15/21,Other,6/15/21,7/8/21,,
9130350883815010,Mailchimp,6/15/21,SEO,6/15/21,7/1/21,7/15/21,
9130350883962830,TurboTax,6/15/21,Direct,6/16/21,6/18/21,,
9130350884254010,,6/15/21,Direct,,,,
9130350884983760,TurboTax,6/15/21,PPC,7/16/21,,,
9130350885227320,Mint,6/15/21,Direct,7/15/21,,,
9130350888414790,QuickBooks,6/16/21,Other,7/20/21,,,
9130350888592630,Mint,6/16/21,Direct,6/16/21,,,
9130350888790880,QuickBooks,6/16/21,PPC,6/16/21,6/27/21,10/16/21,
9130350888891750,,6/16/21,Direct,,,,
9130350889027700,,6/16/21,PPC,,,,
9130350889029840,Mint,6/16/21,Direct,6/16/21,,,
9130350889101440,Mint,6/16/21,Other,6/16/21,7/11/21,,
9130350889426850,Mailchimp,6/16/21,Direct,6/16/21,,,
9130350889659580,Mint,6/16/21,Direct,6/16/21,6/20/21,,
9130350889742000,TurboTax,6/16/21,Direct,6/16/21,7/11/21,,
9130350889804240,,6/16/21,Other,,,,
9130350889835410,Mailchimp,6/16/21,SEO,6/16/21,,,
9130350889855220,Mint,6/16/21,Sales,6/16/21,6/21/21,7/16/21,
9130350890221930,,6/16/21,Direct,,,,
9130350890339110,Mint,6/16/21,PPC,6/16/21,,,
9130350890378610,,6/16/21,Direct,,,,
9130350890396630,,6/16/21,Other,,,,
9130350890533780,Mailchimp,6/16/21,Direct,6/16/21,6/21/21,,
9130350890538330,Mailchimp,6/16/21,SEO,6/16/21,,10/16/21,
9130350890546730,QuickBooks,6/16/21,SEO,6/16/21,7/17/21,,
9130350890643360,TurboTax,6/16/21,PPC,6/17/21,6/30/21,,
9130350890776460,,6/16/21,Other,,,,
9130350890855480,Mailchimp,6/16/21,SEO,6/16/21,,,
9130350890991040,Mint,6/16/21,Direct,6/16/21,7/16/21,,
9130350891025950,TurboTax,6/16/21,PPC,6/16/21,7/7/21,7/16/21,
9130350891133240,,6/16/21,Direct,,,,
9130350892049630,,6/16/21,Other,,,,
9130350892117710,QuickBooks,6/16/21,Direct,6/16/21,7/3/21,11/10/21,
9130350892252500,Mailchimp,6/16/21,SEO,6/17/21,6/30/21,7/16/21,
9130350892317030,,6/16/21,Direct,,,,
9130350892373640,TurboTax,6/16/21,Other,6/16/21,6/17/21,10/3/21,
9130350895275400,,6/17/21,Direct,,,,
9130350895316080,,6/17/21,Direct,,,,
9130350895495040,,6/17/21,Direct,,,,
9130350895645330,,6/17/21,Direct,,,,
9130350895673460,Mailchimp,6/17/21,SEO,6/17/21,,,
9130350895677630,Mint,6/17/21,SEO,6/17/21,,,
9130350895775900,Mint,6/17/21,Other,6/17/21,7/3/21,,
9130350896011610,Mailchimp,6/17/21,PPC,6/17/21,7/4/21,7/17/21,
9130350896242680,Mint,6/17/21,Sales,6/17/21,7/12/21,7/17/21,
9130350896288830,QuickBooks,6/17/21,SEO,6/17/21,,,
9130350896478730,QuickBooks,6/17/21,Direct,6/17/21,,,
9130350897253020,TurboTax,6/17/21,Other,6/17/21,6/27/21,,
9130350897413940,,6/17/21,SEO,,,,
9130350897419570,Mint,6/17/21,Direct,6/17/21,7/9/21,,
9130350897595090,QuickBooks,6/17/21,Other,6/17/21,,,
9130350897601480,Mailchimp,6/17/21,Other,6/17/21,6/25/21,,
9130350897659970,,6/17/21,Direct,,,,
9130350897671720,,6/17/21,PPC,,,,
9130350897758080,TurboTax,6/17/21,Other,6/17/21,,,
9130350897890370,QuickBooks,6/17/21,PPC,6/17/21,7/13/21,,
9130350897964250,TurboTax,6/17/21,Direct,7/17/21,,,
9130350897981320,QuickBooks,6/17/21,Other,6/17/21,7/7/21,,
9130350898771380,TurboTax,6/17/21,Direct,6/18/21,,9/17/21,
9130350898908700,Mint,6/17/21,PPC,6/18/21,,,
9130350901738010,,6/18/21,Direct,,,,
9130350901741680,,6/18/21,Direct,,,,
9130350901873210,QuickBooks,6/18/21,PPC,7/18/21,8/7/21,,
9130350901908220,TurboTax,6/18/21,Direct,6/19/21,7/2/21,,
9130350901922910,Mailchimp,6/18/21,Direct,6/18/21,6/26/21,,
9130350902060760,,6/18/21,Direct,,,,
9130350902066350,TurboTax,6/18/21,Direct,6/18/21,6/21/21,8/18/21,
9130350902231440,,6/18/21,Direct,,,,
9130350902241680,Mailchimp,6/18/21,Other,6/19/21,,6/23/21,
9130350902413950,,6/18/21,Other,,,,
9130350902499720,QuickBooks,6/18/21,PPC,6/18/21,,,
9130350902560340,Mint,6/18/21,Other,7/18/21,,,
9130350902624110,Mint,6/18/21,Other,7/18/21,8/18/21,,
9130350902679190,,6/18/21,Direct,,,,
9130350903640190,Mint,6/18/21,Other,6/18/21,7/2/21,,
9130350903644980,QuickBooks,6/18/21,Sales,6/18/21,7/9/21,,
